,Term,NoEmp,NewExist,CreateJob,RetainedJob,UrbanRural,RevLineCr,LowDoc,DisbursementGross,Franchise,SBA_proportion,Default
423,84,2,2,0,2,1,0,1,20000,0,33.300000000000004,0
424,84,1,2,0,1,1,0,1,10000,0,33.300000000000004,0
425,84,16,1,0,16,1,1,1,124000,0,33.300000000000004,0
426,84,1,1,0,1,1,1,1,25000,0,33.300000000000004,0
427,65,2,1,4,6,1,0,1,21633,0,33.300000000000004,1
428,2,2,1,1,2,1,0,1,59208,0,33.300000000000004,1
429,84,4,1,0,0,1,0,1,99700,0,33.300000000000004,0
430,72,18,1,6,24,1,0,1,248093,0,33.300000000000004,0
431,130,1,1,1,1,1,1,1,173000,0,33.300000000000004,1
432,84,7,1,0,7,1,0,1,214071,0,33.300000000000004,0
433,84,15,1,0,15,1,0,1,50000,0,33.300000000000004,0
434,84,10,1,0,10,1,0,1,200000,0,33.300000000000004,0
435,84,1,2,0,1,1,0,1,20000,0,33.300000000000004,0
436,84,4,1,2,4,1,1,1,25000,0,33.300000000000004,0
437,38,1,1,0,1,1,1,1,100000,0,33.300000000000004,1
438,68,6,1,0,6,1,0,1,180917,0,33.300000000000004,1
439,84,8,1,0,8,1,0,1,274875,0,33.300000000000004,0
440,50,1,1,0,1,1,0,1,8338,0,33.300000000000004,1
441,5,1,1,0,1,1,0,1,50757,0,33.300000000000004,1
442,84,2,1,0,2,1,0,1,76315,0,33.300000000000004,0
443,84,1,1,0,1,1,1,1,25000,0,33.300000000000004,0
444,84,1,2,0,1,1,0,1,10000,0,33.300000000000004,0
445,84,4,2,0,4,1,0,1,268414,0,33.300000000000004,0
446,44,6,1,1,6,1,0,1,114862,0,33.300000000000004,1
447,84,1,1,0,1,1,0,1,85181,0,33.300000000000004,0
448,84,1,1,0,1,2,0,1,24416,0,33.300000000000004,0
449,84,1,1,0,1,1,0,1,32825,0,33.300000000000004,0
450,84,2,1,0,2,1,0,1,57404,0,33.300000000000004,0
451,9,3,1,0,3,1,0,1,14890,0,33.300000000000004,1
452,41,3,1,0,3,1,1,1,11000,0,33.300000000000004,1
453,84,5,2,0,5,1,0,1,22002,0,33.300000000000004,0
454,84,8,1,0,8,1,0,1,136915,0,33.300000000000004,0
455,29,2,1,0,2,1,0,1,100093,0,33.300000000000004,1
456,65,15,2,0,15,1,0,1,50000,0,33.300000000000004,1
457,48,4,1,0,4,1,1,1,50000,0,33.300000000000004,1
458,7,1,1,0,1,1,1,1,73300,0,33.300000000000004,1
459,84,7,1,0,7,1,0,1,281000,0,33.300000000000004,0
460,35,12,1,0,12,1,0,1,69349,0,33.300000000000004,1
461,84,4,1,0,4,1,0,1,120893,0,33.300000000000004,0
462,84,8,1,0,8,1,1,1,50000,0,33.300000000000004,0
463,84,1,1,0,1,1,0,1,51164,0,33.300000000000004,0
464,84,3,1,0,3,1,0,1,87856,0,33.300000000000004,0
465,84,4,1,0,4,1,1,1,50000,0,33.300000000000004,0
466,84,2,1,0,0,1,0,1,116776,0,33.300000000000004,0
467,84,2,1,2,2,2,0,1,65568,0,33.300000000000004,0
468,39,6,1,0,6,1,1,1,50000,0,33.300000000000004,1
469,84,7,1,0,7,1,0,1,150000,0,33.300000000000004,0
470,60,33,1,0,33,1,0,1,658592,0,33.300000000000004,0
471,90,5,1,0,5,1,1,1,35000,0,33.300000000000004,0
472,300,4,1,0,0,0,1,1,189111,0,42.9,0
473,84,4,1,0,4,1,1,1,50000,0,33.300000000000004,0
474,22,2,1,0,2,1,0,1,95122,0,33.300000000000004,1
475,47,5,1,0,5,1,1,1,50000,0,33.300000000000004,1
476,120,4,1,0,0,0,1,1,24989,0,42.9,0
477,84,3,1,0,0,1,1,1,175000,0,42.9,0
478,276,5,1,0,0,0,1,1,700000,0,42.9,0
479,84,1,1,0,1,1,0,1,86950,0,33.300000000000004,0
480,84,2,1,0,2,1,0,1,59652,0,33.300000000000004,0
481,84,1,1,0,1,1,0,1,91027,0,33.300000000000004,0
482,3,1,1,0,1,1,1,1,50000,0,33.300000000000004,0
483,43,6,1,0,6,1,1,1,50000,0,33.300000000000004,1
484,35,3,1,0,3,2,1,1,75000,0,33.300000000000004,1
485,84,3,1,0,3,1,1,1,25000,0,33.300000000000004,0
486,84,12,1,0,12,1,0,1,46128,0,33.300000000000004,0
487,47,4,1,0,4,1,0,1,43756,0,33.300000000000004,1
488,300,8,1,0,0,0,1,1,75000,0,44.4,0
489,90,1,1,0,1,1,1,1,15000,0,33.300000000000004,0
490,84,1,2,0,1,1,1,1,15000,0,45.9,0
491,84,9,1,0,9,1,1,1,91000,0,33.300000000000004,0
492,84,2,1,0,2,2,1,1,75000,0,33.300000000000004,0
493,84,7,1,0,7,1,0,1,221397,0,33.300000000000004,0
494,258,15,1,0,0,0,1,1,1660000,0,31.1,0
495,67,3,1,1,3,1,1,1,50000,0,33.300000000000004,1
496,90,1,1,2,1,1,1,1,100000,0,33.300000000000004,0
497,84,1,2,0,1,1,0,1,20000,0,33.300000000000004,0
498,84,3,1,0,3,1,0,1,97500,0,33.300000000000004,0
499,84,15,1,0,15,1,0,1,40000,0,33.300000000000004,0
500,28,6,1,2,6,1,0,1,128491,0,33.300000000000004,1
501,84,1,1,0,1,1,1,1,15000,0,33.300000000000004,0
502,300,9,1,0,0,0,1,1,257850,0,42.9,0
503,84,1,1,1,1,1,0,1,212712,0,33.300000000000004,0
504,35,4,1,1,4,1,1,1,50000,0,33.300000000000004,1
505,84,1,1,0,1,1,0,1,94400,0,33.300000000000004,0
506,1,4,1,0,4,1,0,1,177373,0,33.300000000000004,1
507,75,1,1,0,1,1,0,1,45000,0,33.300000000000004,1
508,23,2,2,0,2,1,1,1,25000,0,45.9,1
509,84,3,2,0,3,1,0,1,15000,0,33.300000000000004,0
510,60,4,1,6,4,1,1,1,75000,0,33.300000000000004,0
511,60,4,1,6,4,1,0,1,196436,0,33.300000000000004,0
512,84,15,1,0,15,1,1,1,90000,0,33.300000000000004,0
513,84,7,1,2,7,1,0,1,70500,0,33.300000000000004,0
514,240,13,1,6,0,0,1,1,629000,0,50.0,0
515,34,1,1,0,1,1,1,1,69625,0,33.300000000000004,1
516,84,10,1,0,10,1,1,1,75000,0,33.300000000000004,0
517,84,1,1,3,1,1,1,1,15000,0,33.300000000000004,0
518,84,1,1,0,1,1,0,1,59802,0,33.300000000000004,0
519,66,8,1,4,8,1,0,1,139000,0,33.300000000000004,1
520,43,4,1,1,4,1,1,1,50000,0,33.300000000000004,1
521,300,38,1,0,0,0,1,1,362500,0,42.9,0
522,84,1,2,0,1,2,0,1,46718,0,33.300000000000004,0
523,240,28,1,7,35,0,1,1,350000,0,50.0,0
524,37,1,1,1,1,1,0,1,23020,0,33.300000000000004,0
525,39,6,1,2,6,1,1,1,35000,0,33.300000000000004,1
526,47,1,1,2,1,1,1,1,50000,0,33.300000000000004,1
527,84,1,1,0,1,1,0,1,19105,0,33.300000000000004,0
528,84,2,1,1,2,1,0,1,30000,0,33.300000000000004,0
529,84,2,1,1,2,1,0,1,60025,0,33.300000000000004,0
530,35,1,1,0,1,2,0,1,79857,0,33.300000000000004,1
531,84,6,1,0,0,1,1,1,86650,0,33.300000000000004,0
532,120,1,1,0,0,0,1,0,100000,0,44.4,0
533,24,5,1,2,5,1,1,1,150000,0,33.300000000000004,1
534,12,12,1,0,0,0,1,1,100000,0,44.4,0
535,40,4,2,0,4,1,0,1,10000,0,33.300000000000004,1
536,84,1,2,0,1,1,0,1,10000,0,33.300000000000004,0
537,36,50,1,0,50,1,1,1,150000,0,33.300000000000004,0
538,35,3,1,0,3,1,0,1,30789,0,33.300000000000004,1
539,84,33,1,1,33,1,0,1,49249,0,33.300000000000004,0
540,58,10,1,1,10,1,0,1,40000,0,33.300000000000004,1
541,84,6,1,2,6,1,0,1,242793,0,33.300000000000004,0
542,84,1,1,0,1,1,0,1,58674,0,33.300000000000004,0
543,36,1,2,2,1,1,0,1,73867,0,33.300000000000004,1
544,84,7,1,0,0,0,1,0,50000,0,44.4,0
545,90,4,1,0,4,1,1,1,50000,0,33.300000000000004,0
546,41,2,1,2,2,2,1,1,49700,0,33.300000000000004,1
547,41,5,2,3,5,1,0,1,46000,0,33.300000000000004,1
548,36,4,1,0,4,1,1,1,79500,0,33.300000000000004,1
549,246,2,2,5,2,2,1,1,977000,0,42.9,0
550,84,2,1,0,2,1,0,1,55818,0,33.300000000000004,0
551,47,8,1,0,8,1,0,1,87500,0,33.300000000000004,1
552,84,1,1,0,1,1,0,1,19095,0,33.300000000000004,0
553,69,3,1,0,3,1,0,1,26850,0,33.300000000000004,1
554,44,5,2,0,5,1,0,1,26572,0,33.300000000000004,1
555,42,1,1,0,1,1,1,1,100000,0,33.300000000000004,1
556,84,3,1,0,3,1,0,1,80000,0,33.300000000000004,0
557,84,1,1,0,1,1,0,1,67394,0,33.300000000000004,0
558,84,7,2,0,7,1,0,1,119763,0,33.300000000000004,0
559,84,2,2,0,2,1,0,1,43630,0,33.300000000000004,0
560,84,2,2,0,2,1,0,1,5000,0,33.300000000000004,0
561,26,2,1,0,2,1,1,1,125000,0,33.300000000000004,1
562,84,2,1,0,2,1,0,1,41762,0,33.300000000000004,0
563,12,21,2,0,21,2,1,1,250000,0,33.300000000000004,0
564,84,2,1,3,2,1,0,1,74840,0,33.300000000000004,0
565,84,5,1,5,5,1,1,1,103500,0,33.300000000000004,0
566,21,8,1,2,8,1,0,1,85662,0,33.300000000000004,1
567,299,12,1,0,0,0,1,1,315000,0,42.9,0
568,90,2,1,1,2,1,1,1,50000,0,33.300000000000004,0
569,18,5,1,0,0,0,1,1,200000,0,42.9,0
570,84,3,1,0,3,1,0,1,85553,0,33.300000000000004,0
571,84,2,1,0,2,1,0,1,13913,0,33.300000000000004,0
572,120,5,1,0,0,0,1,1,110000,0,42.9,0
573,240,7,1,5,0,0,1,1,396000,0,50.0,0
574,41,3,1,0,3,1,1,1,53000,0,33.300000000000004,1
575,84,9,2,0,0,0,1,1,100000,0,44.4,0
576,52,3,1,3,3,1,1,1,50000,0,33.300000000000004,1
577,84,3,1,1,1,1,0,1,85069,0,33.300000000000004,0
578,84,2,1,0,0,0,1,0,75000,0,44.4,0
579,84,1,1,0,1,1,0,1,57393,0,33.300000000000004,0
580,36,8,1,2,8,1,0,1,142633,0,33.300000000000004,1
581,84,1,2,0,1,1,0,1,7300,0,33.300000000000004,0
582,71,1,1,1,1,1,1,1,50000,0,33.300000000000004,1
583,84,1,2,2,1,1,1,1,25000,0,45.9,0
584,240,31,1,6,25,0,1,1,207000,0,50.0,0
585,26,6,1,1,6,1,0,1,180627,0,33.300000000000004,1
586,59,6,2,0,6,1,0,1,25000,0,33.300000000000004,1
587,21,1,1,0,0,1,0,1,65143,0,33.300000000000004,1
588,84,2,1,0,2,1,0,1,119000,0,33.300000000000004,0
589,40,1,2,0,1,1,0,1,14664,0,33.300000000000004,1
590,60,4,1,0,4,1,0,1,52914,0,33.300000000000004,1
591,73,7,1,3,3,1,0,1,50000,0,33.300000000000004,1
592,84,3,1,0,3,1,0,1,6584,0,33.300000000000004,0
593,84,2,2,0,2,1,0,1,13500,0,33.300000000000004,0
594,53,4,1,4,4,1,0,1,94100,0,33.300000000000004,1
595,84,0,2,0,1,1,1,1,20000,0,45.9,0
596,51,4,1,0,4,1,0,1,98350,0,33.300000000000004,1
597,84,1,2,0,1,1,1,1,25000,0,45.9,0
598,84,3,2,0,3,1,1,1,25000,0,45.9,0
599,84,3,2,0,3,1,0,1,19770,0,33.300000000000004,0
600,34,1,2,0,1,2,0,1,70135,0,33.300000000000004,1
601,84,1,2,0,1,1,1,1,25000,0,45.9,0
602,240,17,1,15,0,0,1,1,370000,0,50.0,0
603,300,3,1,0,0,0,1,1,400000,0,42.9,0
604,84,10,1,0,10,1,0,1,183068,0,33.300000000000004,0
605,84,8,1,0,8,1,0,1,31700,0,33.300000000000004,0
606,84,30,1,2,30,1,0,1,170000,0,33.300000000000004,0
607,67,3,1,2,3,1,0,1,85665,0,33.300000000000004,1
608,34,6,1,0,6,1,0,1,209414,0,33.300000000000004,1
609,240,10,1,2,0,0,1,1,241000,0,50.0,0
610,240,44,1,29,0,0,1,1,1000000,0,50.0,0
611,120,10,1,0,0,0,1,1,172000,0,42.9,0
612,84,1,1,0,1,1,0,1,15898,0,33.300000000000004,0
613,87,4,1,1,4,1,1,1,50000,0,33.300000000000004,0
614,84,5,1,10,5,1,1,1,28000,0,33.300000000000004,0
615,51,2,1,1,2,1,1,1,25000,0,33.300000000000004,1
616,84,6,1,0,6,1,0,1,160000,0,33.300000000000004,0
617,18,1,1,0,1,1,0,1,17714,0,33.300000000000004,1
618,84,1,2,0,0,0,1,0,75000,0,44.4,0
619,21,5,1,1,5,1,1,1,50000,0,33.300000000000004,1
620,240,8,1,0,8,0,1,1,170000,0,50.0,0
621,23,2,1,1,2,1,1,1,65000,0,33.300000000000004,1
622,42,4,1,0,4,1,1,1,25400,0,33.300000000000004,1
623,84,25,1,0,25,1,0,1,471944,0,33.300000000000004,0
624,84,4,1,0,0,0,0,1,50000,0,33.300000000000004,0
625,84,2,1,0,2,1,1,1,50000,0,45.9,0
626,84,4,1,0,4,1,0,1,129880,0,33.300000000000004,0
627,84,1,1,3,1,1,0,1,43046,0,33.300000000000004,0
628,60,1,1,0,1,1,0,1,11232,0,33.300000000000004,0
629,84,1,1,0,1,2,0,1,29000,0,33.300000000000004,0
630,61,4,1,0,4,2,0,1,104024,0,33.300000000000004,1
631,36,3,1,0,3,1,0,1,55000,0,33.300000000000004,0
632,84,3,1,0,3,1,0,1,59000,0,33.300000000000004,0
633,38,5,1,0,5,1,1,1,15000,0,33.300000000000004,1
634,68,6,1,1,6,1,1,1,50000,0,33.300000000000004,1
635,84,12,1,0,12,1,0,1,136981,0,33.300000000000004,0
636,84,2,2,0,2,1,0,1,10000,0,33.300000000000004,0
637,84,2,1,0,0,0,0,1,38000,0,33.300000000000004,0
638,84,1,1,1,1,1,1,1,15000,0,33.300000000000004,0
639,62,1,1,3,1,1,0,1,15000,0,33.300000000000004,1
640,84,5,2,1,5,1,1,1,25000,0,33.300000000000004,0
641,19,3,1,0,3,1,0,1,82082,0,33.300000000000004,1
642,46,2,1,1,2,1,1,1,25000,0,33.300000000000004,0
643,13,5,1,2,5,1,0,1,179349,0,33.300000000000004,1
644,240,55,1,15,40,0,1,1,494000,0,50.0,0
645,84,10,1,10,10,1,0,1,71068,0,33.300000000000004,0
646,84,3,2,0,3,1,0,1,14039,0,33.300000000000004,0
647,84,4,2,0,4,1,0,1,11372,0,33.300000000000004,0
648,120,5,1,0,5,0,1,1,83000,0,50.0,0
649,37,8,1,1,9,1,0,1,57180,0,33.300000000000004,1
650,300,8,1,0,8,1,1,1,1320500,0,42.9,0
651,31,3,1,0,3,1,1,1,35000,0,33.300000000000004,1
652,12,4,1,3,4,1,1,1,35000,0,33.300000000000004,1
653,21,4,1,4,4,1,0,1,265249,0,33.300000000000004,1
654,12,14,1,0,0,0,0,1,100000,0,44.4,0
655,84,8,2,0,8,1,0,1,100000,0,33.300000000000004,0
656,120,10,2,10,0,0,1,1,342000,0,50.0,0
657,57,1,1,0,1,1,1,1,35000,0,33.300000000000004,1
658,90,6,1,1,6,2,1,1,75000,0,33.300000000000004,0
659,24,22,1,1,22,1,1,1,50000,0,33.300000000000004,1
660,84,1,1,0,1,1,0,1,10500,0,33.300000000000004,0
661,20,1,2,0,1,1,0,1,14277,0,33.300000000000004,0
662,8,2,2,0,2,1,0,1,56807,0,33.300000000000004,1
663,84,1,2,0,1,1,0,1,17900,0,33.300000000000004,0
664,84,1,2,1,1,1,0,1,18602,0,33.300000000000004,0
665,84,1,2,0,1,1,0,1,67745,0,33.300000000000004,0
666,84,5,2,0,5,1,0,1,29297,0,33.300000000000004,0
667,84,1,1,0,1,1,0,1,17891,0,33.300000000000004,0
668,84,2,1,3,5,1,0,1,79132,0,33.300000000000004,0
669,84,20,1,0,20,1,0,1,100000,0,33.300000000000004,0
670,28,3,2,0,3,1,0,1,16813,0,33.300000000000004,1
671,28,1,1,0,1,1,0,1,116719,0,33.300000000000004,0
672,48,2,1,0,2,1,0,1,116018,0,33.300000000000004,1
673,84,15,1,0,15,1,0,1,50000,0,33.300000000000004,0
674,24,5,1,0,5,1,0,1,18872,0,33.300000000000004,1
675,84,8,1,0,8,1,0,1,159041,0,33.300000000000004,0
676,32,1,1,0,1,1,1,1,25000,0,33.300000000000004,1
677,84,1,1,0,1,1,0,1,62068,0,33.300000000000004,0
678,84,2,2,0,2,1,0,1,21183,0,33.300000000000004,0
679,84,2,1,0,2,1,0,1,133977,0,33.300000000000004,0
680,84,17,2,0,17,1,0,1,14312,0,33.300000000000004,0
681,40,4,1,0,4,1,1,1,39000,0,33.300000000000004,1
682,71,6,1,0,6,1,0,1,21900,0,33.300000000000004,1
683,84,5,1,0,5,1,1,1,75000,0,33.300000000000004,0
684,84,2,2,0,2,1,0,1,18954,0,33.300000000000004,0
685,31,3,1,2,3,1,0,1,142634,0,33.300000000000004,1
686,84,1,1,0,1,1,0,1,19500,0,33.300000000000004,0
687,84,6,1,0,6,2,0,1,144000,0,33.300000000000004,0
688,84,1,1,0,1,1,0,1,7800,0,33.300000000000004,0
689,84,2,2,0,2,1,0,1,10000,0,33.300000000000004,0
690,45,4,1,1,4,1,1,1,60500,0,33.300000000000004,1
691,90,3,1,0,3,2,1,1,75000,0,33.300000000000004,0
692,65,15,1,10,15,1,1,1,35000,0,33.300000000000004,1
693,84,2,2,2,2,1,0,1,35291,0,33.300000000000004,0
694,240,9,1,4,0,0,1,1,277000,0,50.0,0
695,84,1,2,1,1,1,0,1,54811,0,33.300000000000004,0
696,84,4,1,0,4,1,0,1,69874,0,33.300000000000004,0
697,84,2,2,0,2,1,0,1,5000,0,33.300000000000004,0
698,45,1,1,0,1,1,1,1,75000,0,33.300000000000004,1
699,57,6,1,1,6,1,0,1,89800,0,33.300000000000004,1
700,300,3,1,0,3,1,1,1,558000,0,42.9,0
701,49,2,1,0,2,1,1,1,74500,0,33.300000000000004,1
702,84,4,2,0,4,1,0,1,247776,0,33.300000000000004,0
703,55,3,1,1,3,1,1,1,20000,0,33.300000000000004,1
704,84,13,1,0,13,1,0,1,59500,0,33.300000000000004,0
705,300,4,1,0,0,0,1,1,585000,0,42.199999999999996,0
706,73,1,2,2,1,1,1,1,35000,0,33.300000000000004,1
707,84,10,2,1,10,1,0,1,184000,0,33.300000000000004,0
708,84,8,1,0,0,0,1,1,165000,0,42.9,0
709,84,5,1,1,6,1,0,1,50000,0,33.300000000000004,0
710,84,12,1,0,12,1,0,1,171426,0,33.300000000000004,0
711,52,2,1,0,2,1,0,1,24722,0,33.300000000000004,1
712,42,2,1,0,2,1,0,1,43426,0,33.300000000000004,1
713,84,5,2,0,5,1,0,1,14000,0,33.300000000000004,0
714,84,1,1,0,1,1,0,1,13500,0,33.300000000000004,0
715,84,1,1,0,1,1,0,1,29840,0,33.300000000000004,0
716,33,3,2,2,3,1,0,1,40693,0,33.300000000000004,1
717,84,2,1,0,2,1,0,1,85713,0,33.300000000000004,0
718,84,2,1,0,2,1,1,1,25000,0,33.300000000000004,0
719,84,1,2,0,1,1,0,1,16043,0,33.300000000000004,0
720,84,5,2,2,5,1,0,1,28815,0,33.300000000000004,0
721,25,1,1,1,1,1,0,1,121717,0,33.300000000000004,1
722,84,2,1,0,2,1,0,1,40000,0,33.300000000000004,0
723,25,1,1,0,1,1,1,1,115000,0,33.300000000000004,1
724,240,30,1,18,12,0,1,1,597000,0,50.0,0
725,84,1,1,1,1,1,0,1,110160,0,33.300000000000004,0
726,50,5,1,1,5,1,0,1,91000,0,33.300000000000004,1
727,84,1,1,0,1,1,0,1,5000,0,33.300000000000004,0
728,84,3,1,0,3,1,0,1,352164,0,33.300000000000004,0
729,84,1,2,0,1,1,0,1,347369,0,33.300000000000004,0
730,84,3,1,0,3,1,0,1,45525,0,33.300000000000004,0
731,300,2,1,0,0,0,1,1,180000,0,42.9,0
732,84,2,1,1,2,1,0,1,95022,0,33.300000000000004,0
733,84,1,1,0,1,1,1,1,10000,0,33.300000000000004,0
734,40,9,1,0,9,1,0,1,74908,0,33.300000000000004,1
735,84,4,2,0,4,1,0,1,10000,0,33.300000000000004,0
736,63,1,1,2,1,1,1,1,25000,0,33.300000000000004,1
737,120,15,1,0,0,0,1,1,250000,0,42.9,0
738,60,1,1,0,1,1,1,1,25000,0,45.9,1
739,43,2,2,0,2,1,0,1,62743,0,33.300000000000004,1
740,84,4,1,0,0,0,0,1,50000,0,33.300000000000004,0
741,84,2,1,0,0,0,0,1,25000,0,33.300000000000004,0
742,84,1,1,0,0,0,0,1,50000,0,33.300000000000004,0
743,59,6,2,4,2,2,1,1,50000,1,33.300000000000004,1
744,58,11,1,0,11,1,0,1,10000,0,33.300000000000004,0
745,84,2,2,0,2,1,0,1,25555,0,33.300000000000004,0
746,72,2,1,0,0,0,0,1,50554,0,33.300000000000004,0
747,84,2,2,0,0,0,1,0,98000,0,44.4,0
748,120,15,1,0,15,1,1,1,900000,0,42.9,0
749,84,1,1,0,1,1,0,1,55000,0,33.300000000000004,0
750,84,5,1,0,5,1,0,1,99897,0,33.300000000000004,0
751,300,1,2,1,1,1,1,1,216000,0,42.9,0
752,84,2,1,2,4,1,0,1,87870,0,33.300000000000004,0
753,84,4,2,2,4,1,0,1,7950,0,33.300000000000004,0
754,42,4,1,1,4,1,0,1,109800,0,33.300000000000004,1
755,84,1,1,0,1,1,0,1,49205,0,33.300000000000004,0
756,5,1,2,0,1,1,0,1,30660,0,33.300000000000004,1
757,84,5,2,0,5,1,0,1,113149,0,33.300000000000004,0
758,33,2,1,3,2,1,0,1,98383,0,33.300000000000004,1
759,45,6,1,0,6,1,1,1,50000,0,33.300000000000004,1
760,84,12,1,3,12,1,0,1,187651,0,33.300000000000004,0
761,32,3,1,1,4,1,0,1,74347,0,33.300000000000004,1
762,24,1,1,0,1,1,0,1,44251,0,33.300000000000004,1
763,4,3,1,0,3,1,1,1,20000,0,33.300000000000004,0
764,120,55,1,8,47,0,1,1,271000,0,50.0,0
765,84,1,1,0,1,2,0,1,56649,0,33.300000000000004,0
766,84,1,2,1,1,1,0,1,20463,0,33.300000000000004,0
767,58,18,1,0,18,2,1,1,50000,0,33.300000000000004,1
768,38,2,1,0,2,1,1,1,66695,0,33.300000000000004,1
769,84,2,1,0,2,2,0,1,90664,0,33.300000000000004,0
770,84,3,1,0,2,1,0,1,119997,0,33.300000000000004,0
771,84,10,1,20,10,1,0,1,74500,0,33.300000000000004,0
772,300,5,1,0,0,0,1,0,83700,0,44.4,0
773,84,1,1,0,1,1,0,1,94844,0,33.300000000000004,0
774,40,1,2,0,1,1,1,1,12000,0,33.300000000000004,1
775,19,1,1,3,1,1,1,1,35000,0,33.300000000000004,1
776,84,1,1,0,1,1,1,1,50000,0,33.300000000000004,0
777,300,13,1,0,0,0,1,1,799400,0,30.8,0
778,26,1,2,0,1,1,1,1,50000,0,45.9,1
779,26,1,2,0,1,1,1,1,48800,0,33.300000000000004,1
780,31,1,2,2,1,1,1,1,25000,0,45.9,1
781,84,1,1,1,1,1,1,1,25000,0,33.300000000000004,0
782,84,2,2,0,2,1,1,1,60000,0,45.9,0
783,65,1,1,0,1,1,0,1,9500,0,33.300000000000004,1
784,39,2,1,0,2,1,0,1,155956,0,33.300000000000004,1
785,36,1,1,0,1,1,0,1,85342,0,33.300000000000004,1
786,18,2,1,1,3,1,0,1,60669,0,33.300000000000004,1
787,120,6,1,0,6,1,1,1,110000,0,45.9,0
788,25,2,1,1,3,1,0,1,55691,0,33.300000000000004,0
789,84,6,2,1,6,1,0,1,80000,0,33.300000000000004,0
790,84,6,1,1,6,1,1,1,45000,0,33.300000000000004,0
791,84,3,1,1,3,2,1,1,50000,0,33.300000000000004,0
792,84,4,1,0,4,1,0,1,57481,0,33.300000000000004,0
793,44,3,1,0,3,1,1,1,250000,0,42.9,1
794,84,4,1,3,4,1,1,1,25000,0,45.9,0
795,84,2,1,1,2,1,0,1,64962,0,33.300000000000004,0
796,84,2,2,0,2,1,0,1,35390,0,33.300000000000004,0
797,84,1,1,0,1,1,0,1,245462,0,33.300000000000004,0
798,12,2,1,0,2,2,1,1,50000,0,33.300000000000004,0
799,84,2,1,0,2,2,1,1,50000,0,33.300000000000004,0
800,84,16,1,0,0,0,1,1,100000,0,42.9,0
801,13,16,1,0,0,0,1,1,150000,0,42.9,0
802,84,2,1,0,2,1,0,1,80356,0,33.300000000000004,0
803,84,6,2,4,10,1,0,1,50420,0,33.300000000000004,0
804,84,4,1,0,4,1,0,1,99446,0,33.300000000000004,0
805,42,10,1,1,11,1,0,1,10277,0,33.300000000000004,1
806,39,3,1,0,3,1,0,1,118474,0,33.300000000000004,1
807,84,3,1,0,3,1,0,1,50000,0,33.300000000000004,0
808,84,1,1,0,1,1,0,1,15500,0,33.300000000000004,0
809,84,13,1,0,13,1,0,1,55179,0,33.300000000000004,0
810,84,4,1,0,4,1,0,1,25000,0,33.300000000000004,0
811,23,7,1,0,7,1,0,1,97472,0,33.300000000000004,1
812,300,3,1,0,0,0,1,1,135000,0,42.9,0
813,6,3,2,0,3,1,0,1,167880,0,33.300000000000004,1
814,12,9,2,0,0,0,1,1,100000,0,42.9,0
815,97,13,1,2,11,2,1,1,498485,0,42.9,1
816,84,3,1,0,3,2,0,1,26000,0,33.300000000000004,0
817,42,4,1,2,6,1,0,1,31878,0,33.300000000000004,0
818,42,2,1,2,4,1,0,1,155007,0,33.300000000000004,1
819,84,5,1,0,5,1,1,1,20000,0,33.300000000000004,0
820,54,4,1,0,4,1,0,1,54500,0,33.300000000000004,1
821,84,1,1,0,1,1,0,1,69406,0,33.300000000000004,0
822,84,1,1,0,1,1,0,1,52407,0,33.300000000000004,0
823,84,3,1,0,3,1,0,1,82792,0,33.300000000000004,0
824,84,2,1,0,2,1,0,1,64579,0,33.300000000000004,0
825,84,1,1,0,1,1,0,1,72000,0,33.300000000000004,0
826,84,11,1,0,0,0,1,1,50000,0,44.4,0
827,84,3,2,2,3,1,0,1,10000,0,33.300000000000004,0
828,23,4,1,2,4,1,0,1,153593,0,33.300000000000004,1
829,84,6,1,1,6,1,0,1,59487,0,33.300000000000004,0
830,55,20,1,0,20,1,0,1,29827,0,33.300000000000004,1
831,23,3,2,0,3,1,0,1,66032,0,33.300000000000004,1
832,84,3,1,0,0,0,0,1,50000,0,33.300000000000004,0
833,51,6,2,0,6,1,0,1,77125,0,33.300000000000004,1
834,84,2,1,4,2,1,0,1,22005,0,33.300000000000004,0
835,84,2,1,0,2,1,0,1,49194,0,33.300000000000004,0
836,84,2,1,0,2,1,0,1,14734,0,33.300000000000004,0
837,84,13,2,2,13,1,0,1,23544,0,33.300000000000004,0
838,43,1,2,0,1,1,0,1,83986,0,33.300000000000004,1
839,84,5,1,0,5,2,1,1,20000,0,33.300000000000004,0
840,84,1,2,0,1,1,0,1,13157,0,33.300000000000004,0
841,84,2,2,0,2,1,0,1,12500,0,33.300000000000004,0
842,56,2,2,0,2,1,1,1,30000,0,33.300000000000004,0
843,53,4,2,0,4,1,0,1,8300,0,33.300000000000004,0
844,120,3,2,0,0,0,1,0,93000,0,44.4,0
845,84,1,1,0,0,0,0,1,20071,0,33.300000000000004,0
846,84,6,2,0,6,1,0,1,16875,0,33.300000000000004,0
847,84,2,2,0,2,1,0,1,12300,0,33.300000000000004,0
848,84,1,2,3,1,1,1,1,50000,0,45.9,0
849,84,5,1,0,5,1,0,1,95652,0,33.300000000000004,0
850,22,1,2,2,1,1,1,1,25000,0,33.300000000000004,1
851,17,14,1,0,14,2,0,1,78542,0,33.300000000000004,1
852,84,1,2,0,1,1,0,1,16551,0,33.300000000000004,0
